"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
P103200,Contract,"MET OFFICE",Awarded,2017-06-07T10:35:59Z,"Market Research","Market Research",,,"South West","79300000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103200_REDACT_Redacted.pdf ",,,16/03/2017,31/05/2017,15/03/2017,NO,,Yes,No,No,Services,25000,,15/03/2017,25000,"[ORC International LTD|Angel Corner House, 
1 Islington High Street,
London,
N1 9AH|||No|No]",,16/03/2017,31/05/2017,"Restricted ",
P103199,Contract,"MET OFFICE",Awarded,2017-06-07T10:22:09Z,"Partnership campaign","Contract called off from Government Framework Agreement RM1051.",,,"South West","79340000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103199_REDACT_Redacted.pdf ",,,16/03/2017,06/11/2018,15/03/2017,NO,,Yes,No,No,Services,20000,,15/03/2017,20000,"[Dentsu Aegis UK LTD T/A Carat Media LTD|10 Triton Street,
London,
NW1 3BF|||No|No]",,16/03/2017,06/11/2018,"Other ",
P103189,Contract,"MET OFFICE",Awarded,2017-06-06T15:15:16Z,"Computer Hardware","Contract called off from Government Framework Agreement RM3733.",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103189_REDACT_Redacted.pdf ",,,15/03/2017,24/03/2017,14/03/2017,NO,,Yes,No,No,Products,66195.04,,14/03/2017,66195.04,"[Computacenter (UK) LTD|Hatfield Avenue,
Hatfield,
Herts,
AL10 9TW|||No|No]",,15/03/2017,24/03/2017,"Other ",
P103174,Contract,"MET OFFICE",Awarded,2017-06-06T15:03:41Z,"Meteorological Equipment","Meteorological Equipment",,,"South West","38120000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103174_REDACT_Redacted.pdf ",,,14/03/2017,30/05/2017,13/03/2017,NO,,Yes,No,No,Products,15749.2,,13/03/2017,15749.2,"[Equinox Instruments LTD|Equinox House,
20 Turnbury Close,
Lincoln,
LN60FE|||No|No]",,14/03/2017,30/05/2017,"Other ",
P103155,Contract,"MET OFFICE",Awarded,2017-06-06T14:55:40Z,"Computer Hardware","Contract called off from Government Framework Agreement RM3733.",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103155_REDACT_Redacted.pdf ",,,07/03/2017,31/05/2017,06/03/2017,NO,,Yes,No,No,Products,361845,,06/03/2017,361845,"[Computacenter (UK) LTD|Hatfield Avenue, 
Hatfield,
Herts,
AL10 9TW|||No|No]",,07/03/2017,31/05/2017,"Other ",
P103149,Contract,"MET OFFICE",Awarded,2017-06-06T14:48:30Z,"Hardware Maintenance","Contract called off from Government Framework Agreement RM3733.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103149_REDACT_Redacted.pdf ",,,07/03/2017,31/10/2017,06/03/2017,NO,,Yes,No,No,Services,13376.06,,06/03/2017,13376.06,"[Computacenter (UK) LTD|Hatfield Avenue,
Hatfield,
Herts,
AL10 9TW|||No|No]",,07/03/2017,31/10/2017,"Other ",
P103129,Contract,"MET OFFICE",Awarded,2017-06-06T14:43:18Z,"Software development","Contract called off from Government Framework Agreement RM1557.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103129_REDACT_Redacted.pdf ",,,03/03/2017,28/02/2018,02/03/2017,NO,,Yes,No,No,Services,43200,,02/03/2017,43000,"[Red Hat UK|6700 Airport Business Park,
Kinsale Road,
Cork,
Ireland|||No|No]",,03/03/2017,28/02/2018,"Other ",
P103106,Contract,"MET OFFICE",Awarded,2017-05-16T12:50:22Z,"Communications support","Communications support",,,"South West","79000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103106_REDACT_Redacted.pdf ",,,27/02/2017,31/03/2017,24/02/2017,NO,,Yes,No,No,Services,10065,,24/02/2017,10065,"[Taxi Studio LTD|Zone 7,
470 Bath Road,
Bristol, 
BS4 3HG|||No|No]",,27/02/2017,31/03/2017,"Other ",
P103102,Contract,"MET OFFICE",Awarded,2017-05-16T12:36:22Z,Training,Training,,,"South West","80000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103102_REDACT_Redacted.pdf ",,,27/02/2017,03/04/2017,24/02/2017,NO,,Yes,No,No,Services,20000,,24/02/2017,20000,"[Edson Tiger LTD|The Science Park Centre,
6 Babbage Way,
Exeter,
Devon,
EX5 2FN|||No|No]",,27/02/2017,03/04/2017,"Other ",
P103083,Contract,"MET OFFICE",Awarded,2017-05-16T12:31:26Z,"Software support","Contract called off from Government Framework Agreement RM1557-7 (G-Cloud 7).",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103083_REDACT_Redacted.pdf ",,,23/02/2017,31/05/2017,22/02/2017,NO,,Yes,No,No,Services,10773,,22/02/2017,10773,"[Rowe IT LTD|Symona,
Station Road,
Liskeard,
Cornwall,
PL14 4BY|||No|No]",,23/02/2017,31/05/2017,"Other ",
P103061,Contract,"MET OFFICE",Awarded,2017-05-16T12:08:22Z,"Social strategy Brief","Social strategy Brief",,,"South West","79000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103061_REDACT_Redacted.pdf ",,,17/02/2017,31/05/2017,16/02/2017,NO,,Yes,No,No,Services,19520,,16/02/2017,19520,"[Brass Agency|Alma Road,
Headingley,
Leeds,
W Yorks,
LS6 2AH|||No|No]",,17/02/2017,31/05/2017,"Restricted ",
P103060,Contract,"MET OFFICE",Awarded,2017-05-15T17:48:50Z,"Ground Works","Ground Works",,,"South West","45450000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103060_REDACT_Redacted.pdf ",,,16/02/2017,21/04/2017,15/02/2017,NO,,Yes,No,No,Works,40125,,15/02/2017,40125,"[Trimlock Services Limited|214 Northwood Road,
Harefield,
Uxbridge,
Middlesex,
UB9 6PT|||No|No]",,16/02/2017,31/03/2017,"Other ",
P103055,Contract,"MET OFFICE",Awarded,2017-05-15T17:36:00Z,"Computer Hardware","Contract called off from Government Framework Agreement RM3733.",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103055_REDACT_Redacted.pdf ",,,15/02/2017,31/03/2017,14/02/2017,NO,,Yes,No,No,Products,20900,,14/02/2017,20900,"[Software Box Limited|East Moor House,
Green Park Business Centre,
Goose Lane,
Sutton On The Forest, 
York,
YO61 1ET|||No|No]",,15/02/2017,31/03/2017,"Other ",
P103054,Contract,"MET OFFICE",Awarded,2017-05-15T17:18:54Z,"Computer Hardware","Contract called off from Government Framework Agreement RM3733.",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103054_REDACT_Redacted.pdf ",,,15/02/2017,31/03/2017,14/02/2017,NO,,Yes,No,No,Products,21092.08,,14/02/2017,21092.08,"[Computacenter (UK) LTD|Hatfield Avenue,
Hatfield,
Herts,
AL10 9TW|||No|No]",,15/02/2017,31/03/2017,"Other ",
P103048,Contract,"MET OFFICE",Awarded,2017-05-15T17:08:53Z,"Software licence","Further competition under Government Framework agreement RM3733.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103048_REDACT_Redacted.pdf ",,,15/02/2017,28/02/2018,03/02/2017,NO,,Yes,No,No,Services,13917.8,,14/02/2017,13917.8,"[Software Box Limited|East Moor House,
Green Park Business Centre,
Goose Lane,
Sutton On the Forest,
York,
YO61 1ET|||No|No]",,15/02/2017,28/02/2018,"Restricted ",
P103019,Contract,"MET OFFICE",Awarded,2017-05-15T16:55:46Z,"Software licences","Contract called off from Government Framework Agreement RM3733.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103019_REDACT_Redacted.pdf ",,,09/02/2017,08/02/2018,08/02/2017,NO,,Yes,No,No,Services,25885.78,,08/02/2017,25885.78,"[Software Box Limited|East Moor House,
Green Park Business Centre,
Goose lane,
Sutton On The Forest, 
York,
YO61 1ET|||No|No]",,09/02/2017,08/02/2018,"Other ",
P103010,Contract,"MET OFFICE",Awarded,2017-05-04T15:26:32Z,"Meteorological instruments","Meteorological instruments",,,"South West","38100000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103010_REDACT_Redacted.pdf ",,,08/02/2017,22/06/2018,07/02/2017,NO,,Yes,No,No,Products,62431,,07/02/2017,62431,"[Communications & Power Ind. Europe LTD|Clive House,
12 - 18 Queens Road,
Weybridge,
Surrey, 
KT13 9XB|||No|No]",,08/02/2017,22/06/2018,"Other ",
P103006,Contract,"MET OFFICE",Awarded,2017-05-02T15:40:27Z,"Refurbishment works","Refurbishment works",,,"South West","45000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103006_REDACT_Redacted.pdf ",,,08/02/2017,01/04/2017,07/02/2017,NO,,Yes,No,No,Works,10239,,07/02/2017,10239,"[Signs Express (Exeter)|Unit 5,
Waterbridge Court,
Matford park Road,
Marsh Barton,
Exeter,
EX2 8ED|||No|No]",,08/02/2017,01/04/2017,"Other ",
P103004,Contract,"MET OFFICE",Awarded,2017-05-02T13:10:10Z,"Telecom Services","Telecom Services",,,"South West","64200000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P103004_REDACT_Redacted.pdf ",,,07/02/2017,02/02/2018,06/02/2017,NO,,Yes,No,No,Services,111000,,06/02/2017,111000,"[BT PLC|Durham,
DH98 1BT|||No|No]",,07/02/2017,02/02/2018,"Other ",
P102999,Contract,"MET OFFICE",Awarded,2017-05-02T13:00:20Z,"Media Licence","Media Licence",,,"South West","79000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102999_REDACT_Redacted.pdf ",,,07/02/2017,05/02/2018,06/02/2017,NO,,Yes,No,No,Services,30079.03,,06/02/2017,30079.03,"[NLA Media Access LTD|Mount Pleasant House,
Lonsdale Gardens,
Tunbridge Wells,
Kent,
TN1 1HJ|||No|No]",,07/02/2017,05/02/2018,"Other ",
P102985,Contract,"MET OFFICE",Awarded,2017-04-28T13:30:37Z,"Meteorological Instruments","Meteorological Instruments",,,"South West","38120000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102985_REDACT_Redacted.pdf ",,,03/02/2017,02/03/2017,02/02/2017,NO,,Yes,No,No,Products,13242.97,,02/02/2017,13242.97,"[Campbell Scientific LTD|Campbell Park,
80 Hathern Road,
Shepshed,
Leicestershire,
LE12 9GX|||No|No]",,03/02/2017,02/03/2017,"Other ",
P102970,Contract,"MET OFFICE",Awarded,2017-04-28T13:20:27Z,"Ground Works","Ground Works",,,"South West","45000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102970_REDACT_Redacted.pdf ",,,02/02/2017,03/04/2017,01/02/2017,NO,,Yes,No,No,Works,45849.67,,01/02/2017,45849.67,"[Lars Communications LTD|Keer Bridge Depot,
Scotland Road,
Carnforth,
Lancs,
LA5 9RQ|||No|No]",,02/02/2017,03/04/2017,"Restricted ",
P102967,Contract,"MET OFFICE",Awarded,2017-04-20T15:28:15Z,"Software services","Software services",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102967_REDACT_Redacted.pdf ",,,31/01/2017,31/03/2017,30/01/2017,NO,,Yes,No,No,Services,24832,,30/01/2017,24832,"[Endava|125 Old Broad Street,
London,
EC2N 1AR|||No|No]",,31/01/2017,31/03/2017,"Restricted ",
P102964,Contract,"MET OFFICE",Awarded,2017-04-20T15:15:07Z,"Scientific publications","Scientific publications",,,"South West","22000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102964_REDACT_Redacted.pdf ",,,31/01/2017,01/03/2017,30/01/2017,NO,,Yes,No,No,Products,12976,,30/01/2017,12976,"[Cambridge University Press|The Edinburgh Building,
Shaftesbury Road,
Cambridge,
CB2 8RU|||No|No]",,31/01/2017,01/03/2017,"Other ",
P102959,Contract,"MET OFFICE",Awarded,2017-04-20T15:11:20Z,"Scientific publications","Scientific publications",,,"South West","22000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102959_REDACT_Redacted.pdf ",,,30/01/2017,01/03/2017,29/01/2017,NO,,Yes,No,No,Products,29077.23,,29/01/2017,29077.23,"[Elsevier B.V.|PO Box 211,
1000 AE,
Amsterdam,
The Netherlands|||No|No]",,30/01/2017,01/03/2017,"Other ",
P102958,Contract,"MET OFFICE",Awarded,2017-04-19T15:20:56Z,"Flooring renewal","Flooring renewal",,"AB25 3UB",,"50000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102958_REDACT_Redacted.pdf ",,,30/01/2017,10/03/2017,29/01/2017,NO,,Yes,No,No,Works,13112.01,,29/01/2017,13112.01,"[Interserve (Defence) LTD|Capital Tower,
91 Waterloo Road,
London,
SE1 8RT|||No|No]",,30/01/2017,10/03/2017,"Other ",
P102957,Contract,"MET OFFICE",Awarded,2017-04-19T14:53:33Z,"Credit referencing","Contract called off from Government Framework Agreement RM1557.",,,"South West","66517100 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102957_REDACT_Redacted.pdf ",,,30/01/2017,23/02/2018,29/01/2017,NO,,Yes,No,No,Services,23755,,29/01/2017,23755,"[Dun & Bradstreet LTD|Marlow International Parkway,
Marlow,
Bucks,
SL7 1AJ|||No|No]",,30/01/2017,23/02/2018,"Other ",
P102953,Contract,"MET OFFICE",Awarded,2017-04-19T14:45:13Z,"Hardware support","Hardware support",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102953_REDACT_Redacted.pdf ",,,27/01/2017,31/12/2017,26/01/2017,NO,,Yes,No,No,Services,41971.79,,26/01/2017,41971.79,"[Computacenter (UK) LTD|Hatfield Avenue,
Hatfield,
Herts, 
AL10 9TW|||No|No]",,27/01/2017,31/12/2017,"Restricted ",
P102946,Contract,"MET OFFICE",Awarded,2017-04-19T14:35:23Z,"Radar network maintenance","Radar network maintenance",,,"South West","50332000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102946_REDACT_Redacted.pdf ",,,27/01/2017,27/02/2017,26/01/2017,NO,,Yes,No,No,Services,14850,,26/01/2017,14850,"[Raise Telecoms LTD|10 Haugh Fold,
Newhey,
Lancs,
OL16 3RF|||No|No]",,27/01/2017,27/02/2017,"Other ",
P102943,Contract,"MET OFFICE",Awarded,2017-04-19T14:30:18Z,"Radar network maintenance","Radar network maintenance",,,"South West","50332000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102943_REDACT_Redacted.pdf ",,,27/01/2017,13/03/2017,26/01/2017,NO,,Yes,No,No,Services,14062.5,,26/01/2017,14062.5,"[Raise Telecoms LTD|10 Haugh Fold,
Newhay,
Lancs,
OL16 3RF|||No|No]",,27/01/2017,13/03/2017,"Other ",
P102941,Contract,"MET OFFICE",Awarded,2017-04-19T14:23:55Z,"Radar network maintenance","Radar network maintenance",,,"South West","50332000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102941_REDACT_Redacted.pdf ",,,27/01/2017,06/03/2017,26/01/2017,NO,,Yes,No,No,Services,13937.5,,26/01/2017,13937.5,"[Raise Telecoms LTD|10 Haugh Fold,
Newhey,
Lancs,
OL16 3RF|||No|No]",,27/01/2017,06/03/2017,"Other ",
P102934,Contract,"MET OFFICE",Awarded,2017-04-19T14:08:00Z,"IT training course","IT training course",,,"South West","80500000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102934_REDACT_Redacted.pdf ",,,26/01/2017,01/04/2017,25/01/2017,NO,,Yes,No,No,Products,11375,,25/01/2017,11375,"[Assist Knowledge Development LTD|The Sanderum Centre,
30A Upper High Street,
Thame,
Oxon,
OX9 3EX|||No|No]",,26/01/2017,01/04/2017,"Other ",
P102912,Contract,"MET OFFICE",Awarded,2017-04-19T13:54:01Z,"Meteorological equipment","Meteorological equipment",,,"South West","38120000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102912_REDACT_Redacted.pdf ",,,24/01/2017,30/04/2017,23/01/2017,NO,,Yes,No,No,Products,17650,,23/01/2017,17650,"[Advanced Embedded Solutions|Waverley House,
Lyndhurst Road,
Bransgrove,
Christchurch,
BH23 8LA|||No|No]",,24/01/2017,30/04/2017,"Other ",
P102909,Contract,"MET OFFICE",Awarded,2017-04-17T16:07:31Z,"Meteorological intruments","Meteorological intruments",,,"South West","38120000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102909_REDACT_Redacted.pdf ",,,23/01/2017,17/03/2017,22/01/2017,NO,,Yes,No,No,Products,49973.8,,22/01/2017,49973.8,"[R S Aqua LTD|Hurst Barns,
Privett,
Alton,
Hants,
GU34 3PL|||No|No]",,23/01/2017,17/03/2017,"Other ",
P102893,Contract,"MET OFFICE",Awarded,2017-04-17T15:50:45Z,"Software Support","Contract called off from Government Framework Agreement RM1557-7.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102893_REDACT_Redacted.pdf ",,,20/01/2017,31/12/2017,19/01/2017,NO,,Yes,No,No,Services,49500,,19/01/2017,49500,"[Hippo BV|Oosteinde 11,
1017 WT,
Amsterdam,
The Netherlands|||No|No]",,20/01/2017,31/12/2017,"Other ",
P102869,Contract,"MET OFFICE",Awarded,2017-04-17T15:38:10Z,"Radar Horizon Survey","Radar Horizon Survey",,,"South West","71316000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102869_REDACT_Redacted.pdf ",,,11/01/2017,20/01/2017,10/01/2017,NO,,Yes,No,No,Services,21250,,10/01/2017,21250,"[Wardell Armstrong LLP|Sir Hentry Doulton House,
Forge Lane,
Etruria,
Stoke On Trent,
ST1 5BD|||No|No]",,11/01/2017,20/01/2017,"Negotiated ",
P102851,Contract,"MET OFFICE",Awarded,2017-04-17T15:27:02Z,"Service hosting","Contract called off from Government Framework Agreement RM3733.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102851_REDACT_Redacted.pdf ",,,05/01/2017,31/12/2019,04/01/2017,NO,,Yes,No,No,Services,20250,,04/01/2017,20250,"[Bytes Software Services LTD|Bytes House,
Randalls Way,
Leatherhead,
KT22 7TW|||No|No]",,05/01/2017,31/12/2019,"Other ",
P102841,Contract,"MET OFFICE",Awarded,2017-04-17T15:18:58Z,"Observations instruments","Observations instruments",,,"South West","38120000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102841_REDACT_Redacted.pdf ",,,24/12/2016,31/03/2017,23/12/2016,NO,,Yes,No,No,Products,49751,,23/12/2016,49751,"[Servelec Systems LTD|Rotherside Road,
Eckington,
Sheffield|||No|No]",,24/12/2016,31/03/2017,"Negotiated ",
P102845,Contract,"MET OFFICE",Awarded,2017-03-15T14:45:07Z,"Building supplies","Building supplies",,,"South West","44400000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102845_REDACT_Redacted.pdf ",,,24/12/2016,13/01/2017,22/12/2016,NO,,Yes,No,No,Products,10810,,23/12/2016,10810,"[MK Containers|4A Armoury Road,
Lufton Trading Estate,
Yeovil,
Somerset,
BA22 8RL|||No|No]",,24/12/2016,13/01/2017,"Other ",
P102835,Contract,"MET OFFICE",Awarded,2017-03-15T14:30:25Z,"Grounds maintenance","Grounds maintenance",,,"South West","77314000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102835_REDACT_Redacted.pdf ",,,24/12/2016,31/12/2017,22/12/2016,NO,,Yes,No,No,Works,21865,,23/12/2016,21865,"[BPM Garden Services|7 Homestead Terrace,
Torquay,
Devon,
TQ1 4JA|||No|No]",,24/12/2016,31/12/2017,"Restricted ",
P102832,Contract,"MET OFFICE",Awarded,2017-03-15T14:23:37Z,"IT services","Contract called off from Government Framework agreement G-Cloud 8.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102832_REDACT_Redacted.pdf ",,,23/12/2016,31/01/2017,21/12/2016,NO,,Yes,No,No,Services,26600,,22/12/2016,26600,"[Risual Limited|Risual House,
Parker Court,
Staffordshire Technology Court,
Stafford,
ST18 0WP|||No|No]",,23/12/2016,31/01/2017,"Other ",
P102816,Contract,"MET OFFICE",Awarded,2017-03-15T14:15:01Z,"Grounds Maintenance","Grounds Maintenance",,,"South West","77314000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102816_REDACT_Redacted.pdf ",,,22/12/2016,31/12/2017,20/12/2016,NO,,Yes,No,No,Works,14900,,21/12/2016,14900,"[Cameron Landscapes LTD|148 Ballylesson Road,
Belfast,
BT8 8JU|||No|No]",,22/12/2016,31/12/2017,"Restricted ",
P102814,Contract,"MET OFFICE",Awarded,2017-03-15T14:09:12Z,"IT Training","IT Training",,,"South West","80500000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102814_REDACT_Redacted.pdf ",,,21/12/2016,23/02/2017,20/12/2016,NO,,Yes,No,No,Services,10240,,21/12/2016,10240,"[Nexus Open Systems LTD|Vale House, 
Pynes Hill,
Rydon Lane,
Exeter, 
EX2 5AZ|||No|No]",,22/12/2016,23/02/2017,"Other ",
P102802,Contract,"MET OFFICE",Awarded,2017-03-15T13:57:55Z,"Software service","Software service",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102802_REDACT_Redacted.pdf ",,,22/12/2016,20/12/2017,20/12/2016,NO,,Yes,No,No,Services,15660,,21/12/2016,15660,"[Urban Airship INC.|1417 NW Everett Street,
Suite 300, 
Portland,
OR 97209,
USA|||No|No]",,22/12/2016,20/12/2017,"Other ",
P102801,Contract,"MET OFFICE",Awarded,2017-03-15T13:52:49Z,"Software support","Software support",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102801_REDACT_Redacted.pdf ",,,21/12/2016,30/12/2017,20/12/2016,NO,,Yes,No,No,Services,15476,,19/12/2016,15476,"[IP Performance LTD|1-3 Merriets Court,
Long Ashton Business Park,
Long Ashton,
Bristol,
BS41 9LW|||No|No]",,20/12/2016,30/12/2017,"Other ",
P102783,Contract,"MET OFFICE",Awarded,2017-03-15T13:42:33Z,Software,"Contract called off from Government Framework Agreement RM3733.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102783_REDACT_Redacted.pdf ",,,20/12/2016,31/03/2017,18/12/2016,NO,,Yes,No,No,Services,10031.05,,19/12/2016,10031.05,"[Software Box Limited|East Moor House,
Green Park Business Centre,
Goose Lane,
Sutton On The Forest,
York,
YO61 1ET|||No|No]",,20/12/2016,31/03/2017,"Other ",
P102782,Contract,"MET OFFICE",Awarded,2017-03-15T13:09:48Z,"Software services","Software services",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102782_REDACT_Redacted.pdf ",,,20/12/2016,17/12/2017,18/12/2016,NO,,Yes,No,No,Services,25126.2,,19/12/2016,25126.2,"[Govdelivery, Inc.|Shaw House,
Pegler Way,
Crawley,
West Sussex,
RH11 7AF|||No|No]",,20/12/2016,17/12/2017,"Other ",
P102871,Contract,"MET OFFICE",Awarded,2017-03-15T13:01:18Z,"Broadband Falkland Islands","Broadband Falkland Islands",,,"South West","72400000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102781_REDACT_Redacted.pdf ",,,20/12/2016,31/12/2017,18/12/2016,NO,,Yes,No,No,Services,16270,,18/12/2016,16270,"[Sure South Atlantic LTD|PO Box 584,
Stanley,
Falkland Islands,
South Atlantic,
FIQQ 1ZZ|||No|No]",,20/12/2016,31/12/2017,"Other ",
P102780,Contract,"MET OFFICE",Awarded,2017-03-15T12:53:54Z,"Telecoms services","Telecoms services",,,"South West","64200000 ",,procurement.enquiries@metoffice.gov.uk,FitzRoy,,Exeter,"EX1 3PB",England,,,"P102780_REDACT_Redacted.pdf ",,,20/12/2016,17/02/2017,18/12/2016,NO,,Yes,No,No,Services,19800,,19/12/2016,19800,"[The Network Collective|Suite 103,
Parkway House,
Sheen Lane,
East Sheen,
London,
SW14 8LS|||No|No]",,20/12/2016,17/02/2017,"Other ",
P102777,Contract,"MET OFFICE",Awarded,2017-03-15T12:31:54Z,"Computer Hardware","Contract called off from Government Framework Agreement RM3733.",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102777_REDACT_Redacted.pdf ",,,17/12/2016,31/01/2017,15/12/2016,NO,,Yes,No,No,Products,77029.14,,16/12/2016,77029.14,"[Software Box Limited|East Moor House,
Green Park Business Centre,
Goose Lane,
Sutton On The Forest,
York,
YO61 1ET|||No|No]",,17/12/2016,31/01/2017,"Other ",
