"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
OXF001-DN326973-10491698,Contract,"Oxford City Council",Awarded,2018-06-26T13:00:11Z,"Provision of Resilience Support to the Revenues and Benefits Service of Oxford City Council","Oxford City Council (""the Council"") is re-tendering its contract for off-site Housing Benefit and Council Tax Reduction and off-site Council Tax processing.
The current contract is used on a permanent basis to provide resilience to the Revenues and Benefits Service, mostly at times of peak demand. Any volumes of work detailed in the ITT are based on historic figures and the Council cannot guarantee any level of business.
The Council anticipate 18,000 Council Tax changes annually (mostly discounts/exemptions and change of address) with most resilience needed Sept to Dec. For Benefits there could be up to 6,000 change of circumstances (majority) and new claims needed through the year, peak times are Aug to Dec, plus the first two months of the financial year.
Full scope can be viewed on the South East Business Portal. The contract shall be for an initial period of 3 years with an option to extend for a further 1 year. The Council reserves the right to cancel the procurement at any time.",,,"South East","48000000 ","Kay Allsopp",KAllsopp@oxford.gov.uk,"St Aldate's Chambers","St Aldates",OXFORD,"OX1 1DS","United Kingdom","+44 7917791906",http://www.oxford.gov.uk,,,"Tender Response submission extended until 20th April at 12 noon
",23/06/2018,22/06/2022,20/04/2018,NO,,Yes,No,No,Services,400000,,26/06/2018,400000,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|HP2 4NW|NONE||No|No]","Northgate Public Services MAIN ACCOUNT",27/06/2018,22/06/2021,"Open ",
20180510170037-40396,Contract,"Metropolitan Police Service",Awarded,2018-05-10T17:00:43Z,"MiPS Met Integrated Policing system","MiPS Met Integrated Policing Solution
Case, Custody(Detention), Intell, Investigation Modules",,"SW6 1TR","Any region","48100000 48517000 48900000 72212517 72263000 79632000 80500000 80510000 80521000 ","Steve Lyons",steve.lyons@ashmorecommercial.com,"Empress State Building, Lillie Road, Earls Court",,"Greater London","SW6 1TR",ENG,"+44 7803850047",,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=15127&B=BLUELIGHT https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/40396 ",,07/05/2016,08/05/2016,06/05/2016,NO,,No,No,No,Services,0,150000000,10/05/2018,44101834,"[Northgate Public Services|Queen's Court
Wilmslow Road
Alderley Edge
SK9 7RR|NONE||No|No]","Dan Sims",03/05/2018,02/05/2028,"Negotiated ",
BRISTOLCC001-DN337120-46812836,Contract,"Bristol City Council",Awarded,2018-04-30T15:37:35Z,Information@Work,Information@Work,,,"South West","48000000 ","Ian Gale",ian.gale@bristol.gov.uk,"City Hall","College Green",Bristol,"BS1 5TR","United Kingdom","+44 1173526888",https://www.bristol.gov.uk/,,,,01/05/2018,30/04/2021,25/04/2018,NO,,Yes,Yes,No,Services,217359,217359,30/04/2018,217359,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|HP2 4NW|NONE||No|No]","Northgate Public Services MAIN ACCOUNT",01/05/2018,30/04/2021,"Open ",
TD1255,Contract,"Derby City Council",Awarded,2018-04-20T11:10:32Z,"Revenues and Benefits Electronic Document Management System","Derby City Council ran a call off contract with Crown Commercial Service Framework for Corporate Software Solutions.

The initial contract period is 12 months, with the option to extend by 12 months subject to performance and business need",,,"East Midlands","48000000 ","Mark Morgan",procurement@derby.gov.uk,"Corporation Street",,Derby,DE12FS,England,441332643376,,,"https://www.eastmidstenders.org ","Derby City Council ran a call off contract with Crown Commercial Service Framework for Corporate Software Solutions.

The initial contract period is 12 months, with the option to extend by 12 months subject to performance and business need",01/04/2018,31/05/2020,22/03/2018,NO,,Yes,No,No,Services,71208,,22/03/2018,71208,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
BS32 4UE
GB|COMPANIES_HOUSE|00968498|No|No]","Public Services Bid Management",01/04/2018,31/05/2020,"CallOffFromFrameworkAgreement ",
BRISTOLCC001-DN333040-85860226,Contract,"Bristol City Council",Awarded,2018-04-05T16:55:59Z,"Replacement Housing Benefit Tools","1.	Replacement Housing Benefit/Council Tax Reduction Risk Based Verification  tool - RBV
2.	Replacement Landlord Housing Benefit Portal - CA_LL",,,"South West","48000000 ","Matthew Kendall",matthew.kendall@bristol.gov.uk,"City Hall","College Green",Bristol,"BS1 5TR","United Kingdom","+44 1173526888",https://www.bristol.gov.uk/,,,,01/04/2018,30/09/2020,27/03/2018,NO,,Yes,Yes,No,Products,130000,130000,30/03/2018,130000,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|HP2 4NW|NONE||No|No][xantura limited|EC1R 0JH|NONE||Yes|No]","Northgate Public Services MAIN ACCOUNT",01/04/2018,30/09/2020,"Open ",
BRISTOLCC001-DN333037-88656760,Contract,"Bristol City Council",Awarded,2018-04-05T16:47:48Z,"CA Integration of Citizen Account","CA Integration of Citizen Account",,,"South West","48000000 ","Jo Freer",joanne.kelly1@bristol.gov.uk,"City Hall","College Green",Bristol,"BS1 5TR","United Kingdom","+44 1173526888",https://www.bristol.gov.uk/,,,,01/04/2018,30/09/2020,28/03/2018,NO,,Yes,Yes,No,Products,12500,12500,29/03/2018,12500,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|HP2 4NW|NONE||No|No]","Northgate Public Services MAIN ACCOUNT",01/04/2018,30/09/2020,"Open ",
LANC001-DN330518-30199226,Contract,"Lancaster City Council",Awarded,2018-03-20T11:37:09Z,"OHMS Housing Software","OHMS Housing Software Total view, support an maintenance 01.04.2018-31.03.2019",,,"North West","48000000 ","Helath and Housing",procurement@lancaster.gov.uk,"Town Hall","Dalton Square",Lancaster,"LA1 1PJ","United Kingdom","+44 1524582000",http://www.lancaster.gov.uk/,,,,01/04/2018,31/03/2019,12/02/2018,NO,,No,No,No,Services,30971,30971,20/03/2018,30971,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|HP2 4NW|NONE||No|No]","Northgate Public Services MAIN ACCOUNT",01/04/2018,31/03/2019,"Restricted ",
RP193,Contract,"MINISTRY OF JUSTICE",Awarded,2018-02-22T13:26:04Z,"LAA EDRM NPS solution 2016-2018","This is the core-non-electronic portal to the LAA customer base and a key fall-back to the e-Commerce applications. A key component of the current LAA Crime Change Programme which plans to bring all criminal means assessments in house and which is being made mandatory.",,,"Any region","79570000 ","Victor Odubanjo",Victor.Odubanjo@justice.gsi.gov.uk,"102 Petty France",,LONDON,SW1H9AJ,England,,,,,,25/07/2016,25/07/2018,24/07/2016,NO,,No,No,No,NotSpecified,771800,,24/07/2016,771800,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|2 Peoplebuilding Estate Maylands Avenue
WA2 0XD
GB|COMPANIES_HOUSE|00968498|No|No]",,25/07/2016,25/07/2018,"SingleTenderActionNonOJEU ",
220002425,Contract,"Tonbridge & Malling Borough Council",Awarded,2018-02-14T11:38:34Z,"Software Licences","Licences for Revs and Bens software",,,"South East","48000000 ",,it.services@tmbc.gov.uk,"Gibson Drive",,"WEST MALLING",ME194LZ,England,,,,,,28/02/2017,01/08/2017,01/02/2017,NO,,No,No,No,Services,28541,,27/02/2017,28541,"[Northgate Public Services|Northgate House
Market Street
Bracknell
Berks
RG12 1QD|NONE||No|No]",,28/02/2017,01/08/2017,"Other Direct award",
BRISTOLCC001-DN298917-47888835,Contract,"Bristol City Council",Awarded,2017-12-14T17:29:59Z,"Council Tax single person discount review 2017","Contract Value quoted is an estimate based on anticipated number of removals.",,,"South West","75100000 66172000 ","Jacqueline Miller",jacqueline.miller@bristol.gov.uk,"City Hall","College Green",Bristol,"BS1 5TR",England,"+44 1173521181",https://www.bristol.gov.uk/,,,,21/12/2017,10/04/2018,04/12/2017,NO,,Yes,Yes,No,Services,19129,19129,14/12/2017,19129.11,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED|Peoplebuidling 2, Peoplebuilding Estate, Maylands Avenue, Hemel Hempstead, Hertfordshire, HP2 4NW, United Kingdom|NONE||No|No]",,21/12/2017,10/04/2018,"Open ",
BIP285202433,Contract,"London Borough of Richmond upon Thames",Awarded,2017-10-27T14:00:06Z,"Housing Software and Hosting Provision","London Borough of Richmond upon Thames and Wandsworth Borough Council (together known as ""the Authorities""), are invited tenders for the provision of a hosted software system for housing. The Authorities will be entering into a joint contract with the successful tenderer.",,,London,"48517000 ",,dstephenson@wandsworth.gov.uk,"3 rd Floor Civic Centre","44 York Street",Twickenham,"TW1 3BZ",UK,+442808715074,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=285202433 ",,01/04/2019,03/05/2021,29/09/2017,NO,,No,No,No,Services,1380000,,29/09/2017,1380000,"[Northgate Public Services Limited|Peoplebuilding 2
        Peoplebuilding Estate Maylands
        Avenue Hemel Hempstead
        Hertfordshire
        HP2 4NW|||No|No]",,01/04/2019,03/05/2021,"Negotiated ",
"RBBC - 013285 - AWARD",Contract,"SE Shared Services",Awarded,2017-10-26T13:34:22Z,"RBBC - SR - Revenues & Benefits Support and Maintenance - AWARD","To provide a computer system for billing and recovery of Council Tax and Business Rates (Iworld), and paying Housing Benefit and Council Tax Support.",,"RH2 0SH","South East","72000000 ","Simon Rosser (RBBC)",simon.rosser@reigate-banstead.gov.uk,"Castlefield Road",Reigate,Surrey,"RH2 0SH","United Kingdom",01737276478,,,,,01/04/2017,31/03/2020,24/03/2017,NO,,Yes,Yes,No,Services,0,,01/04/2017,154000,"[Northgate Public Services (UK) Limited|Peoplebuilding 2, Peoplebuilding Estate, Maylands Avenue, Hemel Hempstead, Hertfordshire, United Kingdom, HP2 4NW|||No|No]","Bid Management Public Services",01/04/2017,31/03/2020,"Restricted ",
BIP265767343,Contract,"London Borough of Wandsworth",Awarded,2017-07-02T13:03:06Z,"The Provision of a Resilience Benefits Processing Service","Wandsworth Borough Council was seeking a Contractor to carry out and assist the Council's Benefits team by providing a remote resilience service. The Contractor will deal with the day-to-day processing of benefits applications and changes as well as reply to complaints (including MP's and members enquiries) and reconsiderations (explanations and statement of reasons).",,,London,"75310000 ",,ichoudhury@wandsworth.gov.uk,"Town Hall","Wandsworth High Street",London,"SW18 2PU",UK,+442088715021,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=265767343 ",,01/05/2017,30/04/2018,30/04/2017,NO,,No,No,No,Services,1130000,,30/04/2017,1130000,"[Northgate Public Services (UK) Limited|Peoplebuilding 2
        Peoplebuilding Estate
        Maylands Avenue
        Hemel Hempstead
        HP2 4NW|||No|No]",,01/05/2017,30/04/2018,"Open ",
BIP249366303,Contract,"London Borough of Wandsworth",Awarded,2017-06-23T12:51:04Z,"The Provision of a Resilience Benefits Processing Service","Wandsworth Borough Council was seeking a Contractor to carry out and assist the Council's Benefits team by providing a remote resilience service. The Contractor will deal with the day-to-day processing of benefits applications and changes as well as reply to complaints (including MP's and members enquiries) and reconsiderations (explanations and statement of reasons).",,,London,"75310000 ",,ichoudhury@wandsworth.gov.uk,"Town Hall","Wandsworth High Street",London,"SW18 2PU",UK,+442088715021,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=249366303 ",,01/05/2017,30/04/2018,30/04/2017,NO,,No,No,No,Services,1130000,,30/04/2017,1130000,"[Northgate Public Services (UK) Limited|Peoplebuilding 2
        Peoplebuilding Estate
        Maylands Avenue
        Hemel Hempstead
        HP2 4NW|||No|No]",,01/05/2017,30/04/2018,"Open ",
"NCCT41821 - AWARD",Contract,"Norfolk County Council",Awarded,2017-05-08T14:28:38Z,"Local Assistance Scheme for Norfolk - AWARD","Norfolk County Council requires a provider with call handling capabilities and the ability to arrange the fulfilment of goods and services on a county-wide basis to oversee its Local Assistance Scheme. In order to support the Council's objectives, it requires a provider who can demonstrate innovative ways of supporting vulnerable adults with setting up home and/or with emergency payments due to unforeseen circumstances or emergencies. The Council is particularly keen to promote the reuse and recycling of household goods whilst ensuring a consistent service is provided across the county. Any provider will need to ensure a full understanding of the Council's objectives in administering the Scheme and should be able to demonstrate its ability to manage a discretionary fund within predetermined parameters whilst not being bound by those parameters in particular cases of hardship.",,"NR1 2DH","East of England","75100000 79512000 ","Claire Dawson (User)",claire.dawson@norfolk.gov.uk,"Martineau Lane",Norwich,Norfolk,"NR1 2DH","United Kingdom","01603 223945",www.norfolk.gov.uk,,,,01/07/2017,30/06/2019,08/05/2017,NO,,No,No,No,Services,0,,08/05/2017,0,"[Northgate Public Services (UK) Limited|Peoplebuilding 2, Peoplebuilding Estate, Maylands Avenue, Hemel Hempstead, Hertfordshire, United Kingdom, HP2 4NW|||No|No]","Public Services Bid Management",01/07/2017,30/06/2019,"Open ",
"RDC - 010880 - AWARD",Contract,"SE Shared Services",Awarded,2017-04-06T16:42:54Z,"ESPH SB Electronic Document Management System (ESPH135) - AWARD","Electronic Document Management System for Rother District Council.",,"TN39 3JX","South East","48311000 ","Stephen Bottomley (WDC)",stephen.bottomley@wealden.gov.uk,"London Road","Bexhill on Sea","East Sussex","TN39 3JX","United Kingdom","01323 443354",www.rother.gov.uk,,,,13/03/2017,12/03/2020,13/10/2016,NO,,Yes,Yes,No,Products,0,,10/03/2017,70250,"[Northgate Public Services (UK) Limited|Peoplebuilding 2, Peoplebuilding Estate, Maylands Avenue, Hemel Hempstead, Hertfordshire, United Kingdom, HP2 4NW|||No|No]","Bid Management Public Services",13/03/2017,12/03/2020,"Other ",
410030876,Contract,"Tonbridge & Malling Borough Council",Awarded,2017-02-15T15:36:53Z,"Revs and Bens Software Maintenance","Renewal of revs and bens software maintenance",,,"South East","48000000 ",,it.services@tmbc.gov.uk,"Gibson Building","Gibson Drive","Kings Hill","ME19 4LZ",England,,,,,,01/04/2017,31/03/2018,31/01/2017,NO,,No,No,No,Services,39529.36,,07/02/2017,39529.36,"[Northgate Public Services|Northgate House
Market Street
Bracknell
Berks
RG12 1QD|||No|No]",,01/04/2017,31/03/2018,"AwardWithoutPriorPublication ",
MT191973,Contract,"North Norfolk District Council",Awarded,2017-01-23T17:45:17Z,"Provision of Environmental Health IT database system","Provision of IT software system (including support and maintenance) for North Norfolk District Council's Environmental Health Service. The system should effectively handle service requests and programmed inspections for all area of the service including but not limited to food safety, licensing, private sector housing, environmental protection, trade waste and refuse, grounds maintenance, contaminated land and private water supplies.",,,"East of England","48517000 ","James Wilson",james.wilson@north-norfolk.gov.uk,"Holt Road",,Cromer,"NR27 9EN",England,"+44 12635-13811",http://www.north-norfolk.gov.uk,,"http://www.mytenders.org/search/show/search_view.aspx?ID=JAN137534 ",,02/02/2017,31/01/2022,28/10/2016,NO,,Yes,No,No,Products,63250,,20/01/2017,63250,"[Northgate Public Services (UK) Limited|Peoplebuilding 2, Peoplebuilding Estate, , Maylands Avenue, Hemel Hempstead|||No|No]",,02/02/2017,31/01/2022,"Open ",
"SCC 273 - AWARD",Contract,"Sandwell Metropolitan Borough Council",Awarded,2017-01-10T14:37:41Z,"GCloud Procurement for the Provision of a Cash Receipting and Income Management System and Support Services - AWARD","The Borough Council of Sandwell wish to establish a Contract for the provision of a Cash Receipting and Income Management system.
      The software will provide the Council with an integrated Cash Receipting and Income Management solution for all payments received from Residents and Customers including Council Tax, Business Rates, Rents and Sundry Debtors. The system will allow payments to be collected from a variety of sources including debit/credit card payments, automated telephone payments, pay-point, and post office and over the counter payments.
      Scope of Contract 
      The Council has a requirement to identify and appoint a suitably qualified and experienced contractor to provide a two (2) year term service to carry out the services specified within the Specification.
      
      The total estimated value excluding VAT for the entire duration of the contract is £80,000. This value is based on historical spend data and is intended to be used as a guide only and is not a guarantee of the level of business that will be generated from the contract.
      
      Period of Contract
      The Contract shall take effect on the commencement date and (unless it is otherwise terminated in accordance with its terms or it is otherwise lawfully terminated) shall expire at the end of the period as set out in the award letter.  The Contract is expected to commence on 1st February 2017 and will be for a period of two (2) years until 31st January 2019.",,"B69 3DB","West Midlands","48000000 48220000 72263000 48219100 72262000 48210000 48443000 72000000 48482000 48200000 ","Carol Wintle",carol_wintle@sandwell.gov.uk,"Freeth Street",Oldbury,"West Midlands","B69 3DB","United Kingdom","0121 569 2817",,,,,01/10/2016,31/01/2017,02/09/2016,NO,,No,No,No,Services,0,,27/06/2016,0,"[Northgate Public Services (UK) Limited|Peoplebuilding 2, Peoplebuilding Estate, Maylands Avenue, Hemel Hempstead, Hertfordshire, United Kingdom, HP2 4NW|||No|No]","Northgate Public Services",01/10/2016,31/01/2017,"Open ",
PPX16024,Contract,"WOLVERHAMPTON CITY COUNCIL",Awarded,2016-08-09T08:43:23Z,"Housing Management System","Housing Management IT System",,"WV1 1RL","West Midlands","75123000 48000000 ","simon Pons",simon.pons@wolverhampton.gov.uk,"Civic Center, St Peters Square,",,"Wolverhampton,","WV1 1RL",England,,,,,,31/08/2016,31/08/2018,01/08/2016,NO,,No,No,No,Services,494488,,04/08/2016,494488,"[Northgate Public Services (UK) Limited|Peoplebuilding 2
People Building Estate 
Maylands Avenue
Hemel Hempstead
Herefordshire
HP2 4NW
Avenue|||No|No]",,31/08/2016,31/08/2018,"Other ",
A8CJ-FXIJ9B-A96F-5G6VRP,Contract,"Leeds City Council",Awarded,2016-04-19T10:24:07Z,"Income Management System - Support and Maintenance","Income Management System - Support and Maintenance",,"LS13 4QP","Yorkshire and the Humber","48000000 ","David Levitt",David.Levitt@leeds.gov.uk,"Finance Dept","Hough Top Court",Leeds,"LS13 4QP",UK,"0113 2475026",,,,,14/11/2016,13/11/2021,24/03/2016,NO,,No,No,No,Services,50000,50000,19/04/2016,50000,"[NORTHGATE PUBLIC SERVICES (UK) LIMITED |Peoplebuilding 2, Peoplebuilding Estate, Maylands Avenue, HP2 4NW, Hertfordshire|||No|No]",,14/11/2016,13/11/2021,"NotSpecified ",
"Project: prj_RBKC_4862 - RFQ: Council Tax - Single Person Discount Review",Contract,"Royal Borough Of Kensington & Chelsea",Awarded,2015-11-11T15:19:08Z,"Council Tax - Single Person Discount Review","The Council is requesting quotations from specialist suppliers, with previous experience of this work in other authorities, to undertake reviews of its Council Tax Single Person Discounts (SPDs). 

The supplier will be required to provide a fully managed service verifying and reviewing approximately 20,000 Council Tax accounts where SPDs are currently in place. The cases will be identified by the Council and exclude those in receipt of Council Tax Reduction.",,,"Any region","72310000 ","Howard Bowden",howard.bowden@rbkc.gov.uk,"Kensington Town Hall","Hornton Street, Kensington",London,"W8 7NX",England,,www.rbkc.gov.uk,"003 Single Person Discount Review Specification.doc 002 Single Person Discount Review - Terms and Conditions of Contract.doc 001 Request for Quotation.doc ","www.capitalesourcing.com ","Suppliers must register on capitalesourcing.com to obtain immediate, unrestricted electronic access to the procurement documents.

The conditions of contract provide for an optional extension of up to 12 months to the fixed 2 year term of the contract. ",21/03/2016,20/03/2018,11/12/2015,NO,,Yes,No,No,Services,35000,60000,21/01/2016,28000,"[Northgate Public Services (UK) Limited|Peoplebuilding 2, Peoplebuilding Estate,

Maylands Avenue,

Hemel Hempstead,

Hertfordshire,

HP2 4NW|||No|No]",,21/03/2016,20/03/2018,"Open ",
410030516,Contract,"Tonbridge & Malling Borough Council",Awarded,2015-10-29T14:31:13Z,"Document Management System","Supply and installation of document management system",,,"South East","48000000 ",,financial.services@tmbc.gov.uk,"Gibson Building","Gibson Drive","Kings Hill","ME19 4LZ",England,,,,,,05/05/2015,05/05/2015,05/05/2015,NO,,Yes,No,No,Products,52150,,05/05/2015,52150,"[Northgate Public Services|Northgate House
Market Street
Bracknell
Berks
RG12 1QD|||No|No]",,05/05/2015,05/05/2015,"NotApplicable ",
C2567,Contract,"Home Office",Awarded,2013-03-20T00:00:00Z,"NADC Legacy ANPR.Published for completeness, see description for details","NADC Legacy ANPR.This contract award predates the launch of this current version of Contracts Finder. It has been published for transparency purposes to provide a record of existing departmental contracts.",1,,London,"72000000 ","Vince Voon",Vince.Voon@homeoffice.gsi.gov.uk,"2 Marsham Street",Westminster,London,"SW1P 4DF",England,,,,,,30/03/2013,31/03/2019,28/02/2013,NO,,Yes,Yes,No,NotSpecified,8170185,8170185,30/03/2013,8170185,"[Northgate Public Services UK Limited|Peoplebuilding 2, Peoplebuilding Estate, Maylands Avenue, 
Hemel Hempstead, 
HP2 4NW
UK|NONE||No|No]",frameworks@northgate-is.com,30/03/2013,31/03/2019,"OpenOJEU ",
C2580,Contract,"Home Office",Awarded,2009-06-19T00:00:00Z,"Pentip.Published for completeness, see description for details","Pentip.This contract award predates the launch of this current version of Contracts Finder. It has been published for transparency purposes to provide a record of existing departmental contracts.",1,,London,"72000000 ","Vince Voon",Vince.Voon@homeoffice.gsi.gov.uk,"2 Marsham Street",Westminster,London,"SW1P 4DF",England,,,,,,29/06/2009,31/07/2020,29/05/2009,NO,,Yes,Yes,No,NotSpecified,2700000,2700000,29/06/2009,2700000,"[Northgate Public Services UK Limited|Peoplebuilding 2, Peoplebuilding Estate, Maylands Avenue, 
Hemel Hempstead, 
HP2 4NW
UK|NONE||No|No]",frameworks@northgate-is.com,29/06/2009,31/07/2020,"OpenOJEU ",
BIP376805737,Contract,"Wycombe District Council",Awarded,2019-02-13T11:42:06Z,"GB-High Wycombe: Revenues and Benefits Remote Processing Support","The Council invites Tenders to provide the following processing services via the Northgate revenues and benefits system: 
      Revenues processing (council tax and business rates ~ occupations/vacations; instalment requests)
      Benefit processing (change in circumstances, new claims, ATLAS income from earnings, memo messages between Council Tax, Customer Service and Benefits, and incoming emails).
      This contract is envisaged as an ""as and when"" contract to supplement the Council's own resource during peak periods.",,,"South East","72310000 ","Andy Green",andy.green@wycombe.gov.uk,"Queen Victoria Rd",,"High Wycombe","HP11 1BB",UK,01494421001,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=376805737 ","The contracting authority considers that this contract may be suitable for economic operators that are small or medium enterprises (SMEs). However, any selection of tenderers will be based solely on the criteria set out for the procurement.",01/02/2019,31/12/2020,31/01/2019,NO,,No,Yes,No,Services,20000,,31/01/2019,20000,"[Liberata UK ltd|5th Floor, knollys House
        17 Addiscombe Rd
        Croydon
        CR0 6SR|NONE||No|No][Meritec Ltd|Meritec House
        Acorn Business park
        Skipton
        BD23 2UE|NONE||No|No][Northgate  public Services 9 UK) Ltd|Peoplebuilding 2
        Peoplebuilding Estate
        Maylands Ave
        Hemel Hempstead
        HP2 4NN|NONE||No|No][Civica Uk Ltd|8th Floor, Southbank Central
        30 Stamford Street
        London
        SE1 9LQ|NONE||No|No][Capita Business Systems Ltd|30 Bremer Street
        London
        W1T 3LR|NONE||No|No]","Charles Bruin",01/02/2019,31/12/2020,"Open ",
390_18,Contract,Espo,Awarded,2018-11-15T10:32:33Z,"390_18 Document Management Solutions","ESPO is seeking to establish a framework agreement with a number of suppliers for the provision of scanning, storage, retrieval and associated services. The key aim of the framework will be to promote efficiencies and cost savings.

An eAuction process may be used to award subsequent call off contracts following the reopening of competition among the parties to the Framework Agreement.

To reflect the different types of document management services required, the framework will be divided into following lots:

• Lot 1 - Electronic document scanning services and software solutions
• Lot 2 - Document storage, retrieval and associated services
• Lot 3 - Total document management solutions
• Lot 4 - Enhanced handling and security requirements

The framework agreement has the option to extend for up to a further 24 months. The total estimated value stated includes the option period.

As a Central Purchasing Body as defined by the EU Procurement Directive 2014/24/EU, the Framework Agreement is open for use by Public Bodies (defined https://www.espo.org/ESPO/media/Documents/FAQs/ESPO-s_powers_to_trade__website_-2016-12-22.pdf) that also fall into one of the following classifications of user throughout all administrative regions of the UK: Local Authorities; Educational Establishments (including Academies); Central Government Departments and Agencies; Police, Fire & Rescue and Coastguard Emergency Services; NHS and HSC Bodies, including Ambulance Services; Registered Charities; Registered Social Landlords; or any public body established by or under the Scotland Act 1998 or any Act of the Scottish Parliament.  Details of the classification of end user establishments and geographical areas is available on: http://www.espo.org/About-us-%281%29/FAQs/Legal",,,"Any region","48311100 63121000 72300000 72512000 79995100 79996100 79999100 92512100 ","Ms Krishna Mistry",tenders@espo.org,"Barnsdale Way, Grove Park",Enderby,LEICESTER,"LE19 1ES",England,"+44 1162944163",www.espo.org,,,,01/10/2018,30/09/2020,15/08/2018,YES,390_18,Yes,Yes,No,Services,60000000,,23/10/2018,60000000,"[Box-it UK Ltd|Winnall Down, Alresford Road, Winchester, Hampshire, SO21 1FP|NONE||No|No][Civica UK Limited|Southbank Central, 30 Stamford Street, London, SE1 9LQ|NONE||No|No][Crisp Documents Limited|Dunard House, 35 Howieshill Road, Cambuslang, Glasgow, G72 8PW|NONE||Yes|No][Crown Records Management Ltd|Cullen Square, Deans Road, Deans Industrial Estate, Livingston, West Lothian, EH54 8SJ|NONE||No|No][DataSpace (UK) Ltd|Wincham Business Park, Wincham, Northwich, Cheshire, CW9 6GB|NONE||Yes|No][Document Options Limited|Pavillion House, Ground Floor, 19 New Road, Brighton, East Sussex, BN1 1UF|NONE||Yes|No][EDM Group Limited|Queens House, 8-9 Queen Street, London, EC4N 1SP|NONE||No|No][Hugh Symons Information Management|Alder Hills Park, 16 Alder Hills, Poole, BH12 4AR|NONE||Yes|No][Iron Mountain (UK) PLC|The Cottons Centre, 3rd Floor, Tooley Street, London, SE1 2TT|NONE||No|No][MISL Limited|Moor Farm, Kings Lane, Sotherton, Beccles, Suffolk, NR34 8AF|NONE||Yes|No][Northgate Public Services (UK) Limited|Peoplebuilding 2, Peoplebuilding Estate, Maylands Avenue, Hemel Hempstead, Hertfordshire, HP2 4NW|NONE||No|No][Restore Plc|The Databank, Unit 1 Redhill Distribution Centre, Salbrook Road, Redhill, Surrey, RH1 5DY|NONE||No|No][Shredall (East Midlands) Limited|Joy House, Bestwood Business Park, Park Road, Bestwood Village, Nottingham, Nottinghamshire, NG6 8TQ|NONE||Yes|No][Stor-a-File Ltd|Unit 5 Wanlip Road Industrial Estate, Syston, Leicestershire, LE7 1PD|NONE||Yes|No][Storetec Services Limited|Sidings Business Park, Freightliner Road, Hull, HU3 4XA|NONE||Yes|No][Swiss Post Solutions Ltd|Parkshot House, 5 Kew Road, Richmond, TW9 2PR|NONE||No|No]",,01/11/2018,31/10/2020,"OpenOJEU ",
